page	image	txt	tsv	chars	han_chars	word_count	avg_conf	low_conf_words	status	issues
263	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_263.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_263.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_263.tsv	267	14	104	27.11	86	review	low_confidence
264	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_264.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_264.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_264.tsv	276	11	104	29.82	85	review	low_confidence
265	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_265.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_265.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_265.tsv	406	13	182	36.48	122	review	low_confidence
266	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_266.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_266.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_266.tsv	300	38	145	48.05	77	ok	
267	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_267.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_267.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_267.tsv	223	17	98	39.09	69	review	low_confidence
268	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_268.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_268.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_268.tsv	400	13	162	35.53	112	review	low_confidence
269	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_269.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_269.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_269.tsv	320	13	127	36.49	91	review	low_confidence
270	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_270.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_270.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_270.tsv	375	23	183	38.58	115	review	low_confidence
271	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_271.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_271.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_271.tsv	252	14	96	30.38	73	review	low_confidence
272	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_272.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_272.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_272.tsv	318	11	117	32.61	86	review	low_confidence
273	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_273.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_273.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_273.tsv	396	19	176	43.00	103	review	low_confidence
274	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_274.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_274.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_274.tsv	238	17	95	28.09	75	review	low_confidence
275	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_275.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_275.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_275.tsv	265	17	99	28.92	73	review	low_confidence
276	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_276.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_276.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_276.tsv	380	16	163	35.84	108	review	low_confidence
277	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_277.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_277.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_277.tsv	272	9	97	28.42	77	review	low_confidence
278	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_278.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_278.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_278.tsv	308	3	116	28.74	94	review	low_confidence
279	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_279.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_279.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_279.tsv	271	14	109	32.27	80	review	low_confidence
280	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_280.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_280.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_280.tsv	315	23	150	38.01	94	review	low_confidence
281	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_281.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_281.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_281.tsv	235	13	95	30.43	76	review	low_confidence
282	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_282.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_282.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_282.tsv	371	27	186	40.00	110	review	low_confidence
283	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_283.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_283.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_283.tsv	381	20	193	43.35	110	review	low_confidence
284	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_284.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_284.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_284.tsv	281	21	118	33.54	87	review	low_confidence
285	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_285.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_285.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_285.tsv	278	35	145	42.75	91	review	low_confidence
286	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_286.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_286.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_286.tsv	282	19	118	34.30	81	review	low_confidence
287	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_287.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_287.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_287.tsv	335	16	133	34.07	88	review	low_confidence
288	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_288.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_288.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_288.tsv	320	6	121	32.61	92	review	low_confidence
289	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_289.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_289.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_289.tsv	219	10	90	34.53	66	review	low_confidence
290	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_290.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_290.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_290.tsv	325	27	161	37.72	101	review	low_confidence
291	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_291.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_291.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_291.tsv	264	24	116	32.45	89	review	low_confidence
292	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_292.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_292.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_292.tsv	411	19	192	39.30	126	review	low_confidence
293	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_293.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_293.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_293.tsv	205	0	81	26.11	69	review	low_confidence
294	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_294.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_294.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_294.tsv	307	3	110	27.09	89	review	low_confidence
295	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_295.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_295.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_295.tsv	381	41	209	46.86	103	ok	
296	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_296.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_296.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_296.tsv	306	39	156	50.39	67	ok	
297	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_297.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_297.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_297.tsv	325	14	135	33.66	100	review	low_confidence
298	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_298.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_298.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_298.tsv	407	12	178	36.34	123	review	low_confidence
299	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_299.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_299.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_299.tsv	374	48	200	45.70	103	ok	
300	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_300.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_300.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_300.tsv	266	3	95	28.78	80	review	low_confidence
301	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_301.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_301.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_301.tsv	332	17	155	39.38	98	review	low_confidence
302	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_302.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_302.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_302.tsv	293	13	126	35.81	90	review	low_confidence
303	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_303.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_303.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_303.tsv	342	8	152	37.19	102	review	low_confidence
304	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_304.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_304.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_304.tsv	162	12	73	34.08	55	review	low_confidence
305	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_305.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_305.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_305.tsv	157	10	69	36.85	49	review	low_confidence
306	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_306.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_306.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_306.tsv	286	12	120	35.76	85	review	low_confidence
307	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_307.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_307.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_307.tsv	168	10	61	27.51	51	review	low_confidence
308	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_308.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_308.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_308.tsv	445	23	230	43.69	127	review	low_confidence
309	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_309.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_309.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_309.tsv	354	12	162	39.76	104	review	low_confidence
310	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_310.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_310.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_310.tsv	325	15	128	33.33	95	review	low_confidence
311	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_311.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_311.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_311.tsv	473	24	227	39.90	137	review	low_confidence
312	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_312.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_312.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_312.tsv	401	10	195	41.64	110	review	low_confidence
313	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_313.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_313.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_313.tsv	295	10	104	29.41	86	review	low_confidence
314	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_314.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_314.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_314.tsv	290	9	95	26.24	73	review	low_confidence
315	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_315.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_315.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_315.tsv	422	23	188	40.44	116	review	low_confidence
316	D:\瑞安文化研究\Ruianese\張永愷書之圖\瑞安方言读音字典 (张永恺) (Z-Library)_2_页面_316.png	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_316.txt	D:\瑞安文化研究\Ruianese\Ruianese_upload\Ruianese_Tying_Method\output\jie_yong_ki\book_ocr\page_316.tsv	326	10	134	35.62	92	review	low_confidence
